date,location,population,new_cases,total_cases,new_deaths,total_deaths,new_vaccinations,total_vaccinations,moving_avg_7d,cases_per_100k,vaccination_pct,case_fatality_rate
2022-05-12,Kosovo,1800000,408,494713,4,5510,1099,223520,374.6,27484.06,12.42,1.114
2022-05-13,Kosovo,1800000,399,495112,4,5514,956,224476,377.3,27506.22,12.47,1.114
2022-05-14,Kosovo,1800000,385,495497,4,5518,1037,225513,378.7,27527.61,12.53,1.114
2022-05-15,Kosovo,1800000,364,495861,4,5522,829,226342,376.4,27547.83,12.57,1.114
2022-05-16,Kosovo,1800000,417,496278,5,5527,901,227243,382.3,27571.0,12.62,1.114
2022-05-17,Kosovo,1800000,374,496652,5,5532,1058,228301,388.6,27591.78,12.68,1.114
2022-05-18,Kosovo,1800000,401,497053,4,5536,894,229195,392.6,27614.06,12.73,1.114
2022-05-19,Kosovo,1800000,390,497443,4,5540,827,230022,390.0,27635.72,12.78,1.114
2022-05-20,Kosovo,1800000,370,497813,4,5544,1113,231135,385.9,27656.28,12.84,1.114
2022-05-21,Kosovo,1800000,403,498216,4,5548,980,232115,388.4,27678.67,12.9,1.114
2022-05-22,Kosovo,1800000,427,498643,4,5552,1023,233138,397.4,27702.39,12.95,1.113
2022-05-23,Kosovo,1800000,419,499062,4,5556,1170,234308,397.7,27725.67,13.02,1.113
2022-05-24,Kosovo,1800000,462,499524,5,5561,915,235223,410.3,27751.33,13.07,1.113
2022-05-25,Kosovo,1800000,444,499968,5,5566,1000,236223,416.4,27776.0,13.12,1.113
2022-05-26,Kosovo,1800000,433,500401,5,5571,900,237123,422.6,27800.06,13.17,1.113
2022-05-27,Kosovo,1800000,445,500846,5,5576,935,238058,433.3,27824.78,13.23,1.113
2022-05-28,Kosovo,1800000,468,501314,5,5581,1187,239245,442.6,27850.78,13.29,1.113
2022-05-29,Kosovo,1800000,459,501773,5,5586,1112,240357,447.1,27876.28,13.35,1.113
2022-05-30,Kosovo,1800000,421,502194,4,5590,923,241280,447.4,27899.67,13.4,1.113
2022-05-31,Kosovo,1800000,466,502660,4,5594,1103,242383,448.0,27925.56,13.47,1.113
2022-06-01,Kosovo,1800000,462,503122,5,5599,1190,243573,450.6,27951.22,13.53,1.113
2022-06-02,Kosovo,1800000,480,503602,5,5604,1195,244768,457.3,27977.89,13.6,1.113
2022-06-03,Kosovo,1800000,482,504084,5,5609,899,245667,462.6,28004.67,13.65,1.113
2022-06-04,Kosovo,1800000,485,504569,5,5614,1062,246729,465.0,28031.61,13.71,1.113
2022-06-05,Kosovo,1800000,505,505074,6,5620,871,247600,471.6,28059.67,13.76,1.113
2022-06-06,Kosovo,1800000,513,505587,6,5626,971,248571,484.7,28088.17,13.81,1.113
2022-06-07,Kosovo,1800000,489,506076,6,5632,955,249526,488.0,28115.33,13.86,1.113
2022-06-08,Kosovo,1800000,511,506587,6,5638,1008,250534,495.0,28143.72,13.92,1.113
2022-06-09,Kosovo,1800000,527,507114,6,5644,843,251377,501.7,28173.0,13.97,1.113
2022-06-10,Kosovo,1800000,512,507626,6,5650,875,252252,506.0,28201.44,14.01,1.113
2022-06-11,Kosovo,1800000,534,508160,6,5656,921,253173,513.0,28231.11,14.07,1.113
2022-06-12,Kosovo,1800000,575,508735,6,5662,854,254027,523.0,28263.06,14.11,1.113
2022-06-13,Kosovo,1800000,559,509294,6,5668,1014,255041,529.6,28294.11,14.17,1.113
2022-06-14,Kosovo,1800000,510,509804,6,5674,844,255885,532.6,28322.44,14.22,1.113
2022-06-15,Kosovo,1800000,552,510356,6,5680,915,256800,538.4,28353.11,14.27,1.113
2022-06-16,Kosovo,1800000,553,510909,6,5686,1228,258028,542.1,28383.83,14.33,1.113
2022-06-17,Kosovo,1800000,567,511476,6,5692,939,258967,550.0,28415.33,14.39,1.113
2022-06-18,Kosovo,1800000,608,512084,6,5698,863,259830,560.6,28449.11,14.44,1.113
2022-06-19,Kosovo,1800000,580,512664,6,5704,914,260744,561.3,28481.33,14.49,1.113
2022-06-20,Kosovo,1800000,590,513254,7,5711,1151,261895,565.7,28514.11,14.55,1.113
2022-06-21,Kosovo,1800000,586,513840,6,5717,1135,263030,576.6,28546.67,14.61,1.113
2022-06-22,Kosovo,1800000,606,514446,6,5723,1113,264143,584.3,28580.33,14.67,1.112
2022-06-23,Kosovo,1800000,602,515048,6,5729,1157,265300,591.3,28613.78,14.74,1.112
2022-06-24,Kosovo,1800000,597,515645,7,5736,838,266138,595.6,28646.94,14.79,1.112
2022-06-25,Kosovo,1800000,619,516264,7,5743,930,267068,597.1,28681.33,14.84,1.112
2022-06-26,Kosovo,1800000,590,516854,7,5750,969,268037,598.6,28714.11,14.89,1.112
2022-06-27,Kosovo,1800000,626,517480,7,5757,875,268912,603.7,28748.89,14.94,1.113
2022-06-28,Kosovo,1800000,615,518095,7,5764,1036,269948,607.9,28783.06,15.0,1.113
2022-06-29,Kosovo,1800000,613,518708,7,5771,955,270903,608.9,28817.11,15.05,1.113
2022-06-30,Kosovo,1800000,645,519353,7,5778,1249,272152,615.0,28852.94,15.12,1.113
2022-07-01,Kosovo,1800000,613,519966,6,5784,1150,273302,617.3,28887.0,15.18,1.112
2022-07-02,Kosovo,1800000,608,520574,7,5791,1164,274466,615.7,28920.78,15.25,1.112
2022-07-03,Kosovo,1800000,653,521227,7,5798,984,275450,624.7,28957.06,15.3,1.112
2022-07-04,Kosovo,1800000,628,521855,7,5805,915,276365,625.0,28991.94,15.35,1.112
2022-07-05,Kosovo,1800000,627,522482,7,5812,851,277216,626.7,29026.78,15.4,1.112
2022-07-06,Kosovo,1800000,651,523133,8,5820,1232,278448,632.1,29062.94,15.47,1.113
2022-07-07,Kosovo,1800000,635,523768,8,5828,1077,279525,630.7,29098.22,15.53,1.113
2022-07-08,Kosovo,1800000,696,524464,8,5836,953,280478,642.6,29136.89,15.58,1.113
2022-07-09,Kosovo,1800000,685,525149,8,5844,1230,281708,653.6,29174.94,15.65,1.113
2022-07-10,Kosovo,1800000,671,525820,8,5852,1161,282869,656.1,29212.22,15.71,1.113
2022-07-11,Kosovo,1800000,672,526492,6,5858,920,283789,662.4,29249.56,15.77,1.113
2022-07-12,Kosovo,1800000,660,527152,8,5866,973,284762,667.1,29286.22,15.82,1.113
2022-07-13,Kosovo,1800000,679,527831,8,5874,864,285626,671.1,29323.94,15.87,1.113
2022-07-14,Kosovo,1800000,643,528474,7,5881,1173,286799,672.3,29359.67,15.93,1.113
2022-07-15,Kosovo,1800000,685,529159,8,5889,1124,287923,670.7,29397.72,16.0,1.113
2022-07-16,Kosovo,1800000,709,529868,8,5897,898,288821,674.1,29437.11,16.05,1.113
2022-07-17,Kosovo,1800000,702,530570,8,5905,953,289774,678.6,29476.11,16.1,1.113
2022-07-18,Kosovo,1800000,694,531264,8,5913,888,290662,681.7,29514.67,16.15,1.113
2022-07-19,Kosovo,1800000,719,531983,7,5920,858,291520,690.1,29554.61,16.2,1.113
2022-07-20,Kosovo,1800000,690,532673,7,5927,931,292451,691.7,29592.94,16.25,1.113
2022-07-21,Kosovo,1800000,734,533407,9,5936,1189,293640,704.7,29633.72,16.31,1.113
2022-07-22,Kosovo,1800000,684,534091,7,5943,971,294611,704.6,29671.72,16.37,1.113
2022-07-23,Kosovo,1800000,733,534824,9,5952,911,295522,708.0,29712.44,16.42,1.113
2022-07-24,Kosovo,1800000,735,535559,8,5960,1172,296694,712.7,29753.28,16.48,1.113
2022-07-25,Kosovo,1800000,749,536308,8,5968,1111,297805,720.6,29794.89,16.54,1.113
2022-07-26,Kosovo,1800000,727,537035,8,5976,1131,298936,721.7,29835.28,16.61,1.113
2022-07-27,Kosovo,1800000,737,537772,8,5984,1078,300014,728.4,29876.22,16.67,1.113
2022-07-28,Kosovo,1800000,742,538514,8,5992,959,300973,729.6,29917.44,16.72,1.113
2022-07-29,Kosovo,1800000,750,539264,9,6001,878,301851,739.0,29959.11,16.77,1.113
2022-07-30,Kosovo,1800000,770,540034,10,6011,989,302840,744.3,30001.89,16.82,1.113
2022-07-31,Kosovo,1800000,756,540790,9,6020,1028,303868,747.3,30043.89,16.88,1.113
2022-08-01,Kosovo,1800000,742,541532,9,6029,1139,305007,746.3,30085.11,16.94,1.113
2022-08-02,Kosovo,1800000,732,542264,9,6038,1172,306179,747.0,30125.78,17.01,1.113
2022-08-03,Kosovo,1800000,732,542996,8,6046,975,307154,746.3,30166.44,17.06,1.113
2022-08-04,Kosovo,1800000,762,543758,9,6055,1069,308223,749.1,30208.78,17.12,1.114
2022-08-05,Kosovo,1800000,745,544503,9,6064,994,309217,748.4,30250.17,17.18,1.114
2022-08-06,Kosovo,1800000,754,545257,8,6072,1141,310358,746.1,30292.06,17.24,1.114
2022-08-07,Kosovo,1800000,745,546002,8,6080,1185,311543,744.6,30333.44,17.31,1.114
2022-08-08,Kosovo,1800000,754,546756,9,6089,933,312476,746.3,30375.33,17.36,1.114
2022-08-09,Kosovo,1800000,776,547532,9,6098,1063,313539,752.6,30418.44,17.42,1.114
2022-08-10,Kosovo,1800000,797,548329,9,6107,1195,314734,761.9,30462.72,17.49,1.114
2022-08-11,Kosovo,1800000,777,549106,9,6116,1066,315800,764.0,30505.89,17.54,1.114
2022-08-12,Kosovo,1800000,755,549861,8,6124,1196,316996,765.4,30547.83,17.61,1.114
2022-08-13,Kosovo,1800000,769,550630,8,6132,956,317952,767.6,30590.56,17.66,1.114
2022-08-14,Kosovo,1800000,788,551418,9,6141,1167,319119,773.7,30634.33,17.73,1.114
2022-08-15,Kosovo,1800000,798,552216,9,6150,1073,320192,780.0,30678.67,17.79,1.114
2022-08-16,Kosovo,1800000,791,553007,9,6159,955,321147,782.1,30722.61,17.84,1.114
2022-08-17,Kosovo,1800000,775,553782,8,6167,1094,322241,779.0,30765.67,17.9,1.114
2022-08-18,Kosovo,1800000,820,554602,9,6176,1004,323245,785.1,30811.22,17.96,1.114
2022-08-19,Kosovo,1800000,792,555394,8,6184,1121,324366,790.4,30855.22,18.02,1.113
2022-08-20,Kosovo,1800000,798,556192,9,6193,991,325357,794.6,30899.56,18.08,1.113
2022-08-21,Kosovo,1800000,812,557004,9,6202,1115,326472,798.0,30944.67,18.14,1.113
2022-08-22,Kosovo,1800000,791,557795,9,6211,1009,327481,797.0,30988.61,18.19,1.113
2022-08-23,Kosovo,1800000,809,558604,9,6220,951,328432,799.6,31033.56,18.25,1.113
2022-08-24,Kosovo,1800000,811,559415,9,6229,1244,329676,804.7,31078.61,18.32,1.113
2022-08-25,Kosovo,1800000,824,560239,9,6238,910,330586,805.3,31124.39,18.37,1.113
2022-08-26,Kosovo,1800000,854,561093,10,6248,1129,331715,814.1,31171.83,18.43,1.114
2022-08-27,Kosovo,1800000,796,561889,9,6257,1001,332716,813.9,31216.06,18.48,1.114
2022-08-28,Kosovo,1800000,818,562707,9,6266,1036,333752,814.7,31261.5,18.54,1.114
2022-08-29,Kosovo,1800000,819,563526,9,6275,1109,334861,818.7,31307.0,18.6,1.114
2022-08-30,Kosovo,1800000,840,564366,10,6285,867,335728,823.1,31353.67,18.65,1.114
2022-08-31,Kosovo,1800000,832,565198,9,6294,1085,336813,826.1,31399.89,18.71,1.114
2022-09-01,Kosovo,1800000,871,566069,10,6304,946,337759,832.9,31448.28,18.76,1.114
2022-09-02,Kosovo,1800000,862,566931,9,6313,1130,338889,834.0,31496.17,18.83,1.114
2022-09-03,Kosovo,1800000,821,567752,10,6323,948,339837,837.6,31541.78,18.88,1.114
2022-09-04,Kosovo,1800000,871,568623,10,6333,1230,341067,845.1,31590.17,18.95,1.114
2022-09-05,Kosovo,1800000,851,569474,10,6343,1080,342147,849.7,31637.44,19.01,1.114
2022-09-06,Kosovo,1800000,876,570350,10,6353,1005,343152,854.9,31686.11,19.06,1.114
2022-09-07,Kosovo,1800000,861,571211,10,6363,940,344092,859.0,31733.94,19.12,1.114
2022-09-08,Kosovo,1800000,874,572085,10,6373,1001,345093,859.4,31782.5,19.17,1.114
2022-09-09,Kosovo,1800000,861,572946,10,6383,1116,346209,859.3,31830.33,19.23,1.114
2022-09-10,Kosovo,1800000,871,573817,10,6393,873,347082,866.4,31878.72,19.28,1.114
2022-09-11,Kosovo,1800000,880,574697,10,6403,1016,348098,867.7,31927.61,19.34,1.114
2022-09-12,Kosovo,1800000,870,575567,9,6412,1137,349235,870.4,31975.94,19.4,1.114
2022-09-13,Kosovo,1800000,881,576448,10,6422,1091,350326,871.1,32024.89,19.46,1.114
2022-09-14,Kosovo,1800000,861,577309,10,6432,1133,351459,871.1,32072.72,19.53,1.114
2022-09-15,Kosovo,1800000,893,578202,10,6442,840,352299,873.9,32122.33,19.57,1.114
2022-09-16,Kosovo,1800000,876,579078,10,6452,948,353247,876.0,32171.0,19.62,1.114
2022-09-17,Kosovo,1800000,923,580001,10,6462,1088,354335,883.4,32222.28,19.69,1.114
2022-09-18,Kosovo,1800000,885,580886,10,6472,1232,355567,884.1,32271.44,19.75,1.114
2022-09-19,Kosovo,1800000,905,581791,11,6483,1178,356745,889.1,32321.72,19.82,1.114
2022-09-20,Kosovo,1800000,901,582692,11,6494,918,357663,892.0,32371.78,19.87,1.114
2022-09-21,Kosovo,1800000,928,583620,11,6505,1143,358806,901.6,32423.33,19.93,1.115
2022-09-22,Kosovo,1800000,891,584511,10,6515,990,359796,901.3,32472.83,19.99,1.115
2022-09-23,Kosovo,1800000,909,585420,11,6526,1060,360856,906.0,32523.33,20.05,1.115
2022-09-24,Kosovo,1800000,894,586314,10,6536,1209,362065,901.9,32573.0,20.11,1.115
2022-09-25,Kosovo,1800000,930,587244,11,6547,1024,363089,908.3,32624.67,20.17,1.115
2022-09-26,Kosovo,1800000,887,588131,10,6557,1129,364218,905.7,32673.94,20.23,1.115
2022-09-27,Kosovo,1800000,884,589015,9,6566,1106,365324,903.3,32723.06,20.3,1.115
2022-09-28,Kosovo,1800000,904,589919,11,6577,1020,366344,899.9,32773.28,20.35,1.115
2022-09-29,Kosovo,1800000,903,590822,10,6587,1040,367384,901.6,32823.44,20.41,1.115
2022-09-30,Kosovo,1800000,908,591730,11,6598,1108,368492,901.4,32873.89,20.47,1.115
2022-10-01,Kosovo,1800000,905,592635,10,6608,902,369394,903.0,32924.17,20.52,1.115
2022-10-02,Kosovo,1800000,933,593568,11,6619,1175,370569,903.4,32976.0,20.59,1.115
2022-10-03,Kosovo,1800000,907,594475,11,6630,955,371524,906.3,33026.39,20.64,1.115
2022-10-04,Kosovo,1800000,900,595375,10,6640,1050,372574,908.6,33076.39,20.7,1.115
2022-10-05,Kosovo,1800000,882,596257,10,6650,982,373556,905.4,33125.39,20.75,1.115
2022-10-06,Kosovo,1800000,929,597186,11,6661,963,374519,909.1,33177.0,20.81,1.115
2022-10-07,Kosovo,1800000,900,598086,10,6671,1046,375565,908.0,33227.0,20.86,1.115
2022-10-08,Kosovo,1800000,917,599003,10,6681,1066,376631,909.7,33277.94,20.92,1.115
2022-10-09,Kosovo,1800000,896,599899,10,6691,1193,377824,904.4,33327.72,20.99,1.115
2022-10-10,Kosovo,1800000,937,600836,11,6702,1193,379017,908.7,33379.78,21.06,1.115
2022-10-11,Kosovo,1800000,914,601750,11,6713,1090,380107,910.7,33430.56,21.12,1.116
2022-10-12,Kosovo,1800000,929,602679,10,6723,910,381017,917.4,33482.17,21.17,1.116
2022-10-13,Kosovo,1800000,901,603580,11,6734,884,381901,913.4,33532.22,21.22,1.116
2022-10-14,Kosovo,1800000,936,604516,11,6745,1050,382951,918.6,33584.22,21.28,1.116
2022-10-15,Kosovo,1800000,913,605429,11,6756,983,383934,918.0,33634.94,21.33,1.116
2022-10-16,Kosovo,1800000,913,606342,10,6766,1052,384986,920.4,33685.67,21.39,1.116
2022-10-17,Kosovo,1800000,891,607233,10,6776,859,385845,913.9,33735.17,21.44,1.116
2022-10-18,Kosovo,1800000,890,608123,10,6786,926,386771,910.4,33784.61,21.49,1.116
2022-10-19,Kosovo,1800000,916,609039,11,6797,1067,387838,908.6,33835.5,21.55,1.116
2022-10-20,Kosovo,1800000,884,609923,9,6806,1061,388899,906.1,33884.61,21.61,1.116
2022-10-21,Kosovo,1800000,930,610853,11,6817,906,389805,905.3,33936.28,21.66,1.116
2022-10-22,Kosovo,1800000,862,611715,10,6827,1198,391003,898.0,33984.17,21.72,1.116
2022-10-23,Kosovo,1800000,917,612632,11,6838,883,391886,898.6,34035.11,21.77,1.116
2022-10-24,Kosovo,1800000,889,613521,10,6848,976,392862,898.3,34084.5,21.83,1.116
2022-10-25,Kosovo,1800000,911,614432,10,6858,921,393783,901.3,34135.11,21.88,1.116
2022-10-26,Kosovo,1800000,917,615349,10,6868,920,394703,901.4,34186.06,21.93,1.116
2022-10-27,Kosovo,1800000,850,616199,10,6878,842,395545,896.6,34233.28,21.97,1.116
2022-10-28,Kosovo,1800000,944,617143,10,6888,1097,396642,898.6,34285.72,22.04,1.116
2022-10-29,Kosovo,1800000,874,618017,10,6898,839,397481,900.3,34334.28,22.08,1.116
2022-10-30,Kosovo,1800000,896,618913,11,6909,1184,398665,897.3,34384.06,22.15,1.116
2022-10-31,Kosovo,1800000,895,619808,10,6919,1037,399702,898.1,34433.78,22.21,1.116
2022-11-01,Kosovo,1800000,905,620713,10,6929,1023,400725,897.3,34484.06,22.26,1.116
2022-11-02,Kosovo,1800000,888,621601,10,6939,1203,401928,893.1,34533.39,22.33,1.116
2022-11-03,Kosovo,1800000,865,622466,10,6949,997,402925,895.3,34581.44,22.38,1.116
2022-11-04,Kosovo,1800000,871,623337,10,6959,1061,403986,884.9,34629.83,22.44,1.116
2022-11-05,Kosovo,1800000,862,624199,10,6969,991,404977,883.1,34677.72,22.5,1.116
2022-11-06,Kosovo,1800000,864,625063,10,6979,1251,406228,878.6,34725.72,22.57,1.117
2022-11-07,Kosovo,1800000,832,625895,10,6989,927,407155,869.6,34771.94,22.62,1.117
2022-11-08,Kosovo,1800000,842,626737,9,6998,863,408018,860.6,34818.72,22.67,1.117
2022-11-09,Kosovo,1800000,852,627589,9,7007,1137,409155,855.4,34866.06,22.73,1.116
2022-11-10,Kosovo,1800000,884,628473,10,7017,838,409993,858.1,34915.17,22.78,1.117
2022-11-11,Kosovo,1800000,871,629344,9,7026,1037,411030,858.1,34963.56,22.84,1.116
2022-11-12,Kosovo,1800000,863,630207,10,7036,862,411892,858.3,35011.5,22.88,1.116
2022-11-13,Kosovo,1800000,864,631071,10,7046,1161,413053,858.3,35059.5,22.95,1.117
2022-11-14,Kosovo,1800000,867,631938,10,7056,1051,414104,863.3,35107.67,23.01,1.117
2022-11-15,Kosovo,1800000,859,632797,9,7065,1094,415198,865.7,35155.39,23.07,1.116
2022-11-16,Kosovo,1800000,836,633633,10,7075,916,416114,863.4,35201.83,23.12,1.117
2022-11-17,Kosovo,1800000,852,634485,10,7085,1214,417328,858.9,35249.17,23.18,1.117
2022-11-18,Kosovo,1800000,854,635339,10,7095,1108,418436,856.4,35296.61,23.25,1.117
2022-11-19,Kosovo,1800000,845,636184,10,7105,1099,419535,853.9,35343.56,23.31,1.117
2022-11-20,Kosovo,1800000,837,637021,9,7114,1134,420669,850.0,35390.06,23.37,1.117
2022-11-21,Kosovo,1800000,820,637841,9,7123,966,421635,843.3,35435.61,23.42,1.117
2022-11-22,Kosovo,1800000,819,638660,9,7132,1012,422647,837.6,35481.11,23.48,1.117
2022-11-23,Kosovo,1800000,829,639489,10,7142,913,423560,836.6,35527.17,23.53,1.117
2022-11-24,Kosovo,1800000,829,640318,9,7151,995,424555,833.3,35573.22,23.59,1.117
2022-11-25,Kosovo,1800000,831,641149,10,7161,1167,425722,830.0,35619.39,23.65,1.117
2022-11-26,Kosovo,1800000,835,641984,9,7170,945,426667,828.6,35665.78,23.7,1.117
2022-11-27,Kosovo,1800000,817,642801,10,7180,970,427637,825.7,35711.17,23.76,1.117
2022-11-28,Kosovo,1800000,796,643597,9,7189,1125,428762,822.3,35755.39,23.82,1.117
2022-11-29,Kosovo,1800000,815,644412,9,7198,945,429707,821.7,35800.67,23.87,1.117
2022-11-30,Kosovo,1800000,821,645233,10,7208,1160,430867,820.6,35846.28,23.94,1.117
2022-12-01,Kosovo,1800000,785,646018,9,7217,872,431739,814.3,35889.89,23.99,1.117
2022-12-02,Kosovo,1800000,776,646794,9,7226,1015,432754,806.4,35933.0,24.04,1.117
2022-12-03,Kosovo,1800000,795,647589,8,7234,851,433605,800.7,35977.17,24.09,1.117
2022-12-04,Kosovo,1800000,762,648351,9,7243,1210,434815,792.9,36019.5,24.16,1.117
2022-12-05,Kosovo,1800000,773,649124,9,7252,1211,436026,789.6,36062.44,24.22,1.117
2022-12-06,Kosovo,1800000,766,649890,9,7261,1076,437102,782.6,36105.0,24.28,1.117
2022-12-07,Kosovo,1800000,783,650673,9,7270,1193,438295,777.1,36148.5,24.35,1.117
2022-12-08,Kosovo,1800000,762,651435,8,7278,889,439184,773.9,36190.83,24.4,1.117
2022-12-09,Kosovo,1800000,758,652193,9,7287,1162,440346,771.3,36232.94,24.46,1.117
2022-12-10,Kosovo,1800000,721,652914,8,7295,1108,441454,760.7,36273.0,24.53,1.117
2022-12-11,Kosovo,1800000,759,653673,9,7304,1153,442607,760.3,36315.17,24.59,1.117
2022-12-12,Kosovo,1800000,762,654435,9,7313,1096,443703,758.7,36357.5,24.65,1.117
2022-12-13,Kosovo,1800000,741,655176,9,7322,1077,444780,755.1,36398.67,24.71,1.118
2022-12-14,Kosovo,1800000,763,655939,8,7330,997,445777,752.3,36441.06,24.77,1.117
2022-12-15,Kosovo,1800000,734,656673,8,7338,1222,446999,748.3,36481.83,24.83,1.117
2022-12-16,Kosovo,1800000,715,657388,8,7346,1055,448054,742.1,36521.56,24.89,1.117
2022-12-17,Kosovo,1800000,724,658112,9,7355,1082,449136,742.6,36561.78,24.95,1.118
2022-12-18,Kosovo,1800000,705,658817,8,7363,1116,450252,734.9,36600.94,25.01,1.118
2022-12-19,Kosovo,1800000,681,659498,8,7371,1228,451480,723.3,36638.78,25.08,1.118
2022-12-20,Kosovo,1800000,694,660192,7,7378,1123,452603,716.6,36677.33,25.14,1.118
2022-12-21,Kosovo,1800000,705,660897,8,7386,950,453553,708.3,36716.5,25.2,1.118
2022-12-22,Kosovo,1800000,688,661585,7,7393,1085,454638,701.7,36754.72,25.26,1.117
2022-12-23,Kosovo,1800000,684,662269,7,7400,1025,455663,697.3,36792.72,25.31,1.117
2022-12-24,Kosovo,1800000,684,662953,8,7408,906,456569,691.6,36830.72,25.36,1.117
2022-12-25,Kosovo,1800000,688,663641,8,7416,1185,457754,689.1,36868.94,25.43,1.117
2022-12-26,Kosovo,1800000,636,664277,8,7424,1003,458757,682.7,36904.28,25.49,1.118
2022-12-27,Kosovo,1800000,651,664928,7,7431,950,459707,676.6,36940.44,25.54,1.118
2022-12-28,Kosovo,1800000,642,665570,8,7439,1082,460789,667.6,36976.11,25.6,1.118
2022-12-29,Kosovo,1800000,624,666194,7,7446,848,461637,658.4,37010.78,25.65,1.118
2022-12-30,Kosovo,1800000,610,666804,7,7453,1088,462725,647.9,37044.67,25.71,1.118
2022-12-31,Kosovo,1800000,597,667401,7,7460,1195,463920,635.4,37077.83,25.77,1.118
2023-01-01,Kosovo,1800000,607,668008,7,7467,1143,465063,623.9,37111.56,25.84,1.118
2023-01-02,Kosovo,1800000,619,668627,7,7474,1251,466314,621.4,37145.94,25.91,1.118
2023-01-03,Kosovo,1800000,600,669227,7,7481,1029,467343,614.1,37179.28,25.96,1.118
2023-01-04,Kosovo,1800000,578,669805,6,7487,1242,468585,605.0,37211.39,26.03,1.118
2023-01-05,Kosovo,1800000,586,670391,7,7494,1226,469811,599.6,37243.94,26.1,1.118
2023-01-06,Kosovo,1800000,568,670959,6,7500,864,470675,593.6,37275.5,26.15,1.118
2023-01-07,Kosovo,1800000,554,671513,6,7506,1031,471706,587.4,37306.28,26.21,1.118
2023-01-08,Kosovo,1800000,551,672064,6,7512,905,472611,579.4,37336.89,26.26,1.118
2023-01-09,Kosovo,1800000,523,672587,6,7518,1168,473779,565.7,37365.94,26.32,1.118
2023-01-10,Kosovo,1800000,525,673112,5,7523,932,474711,555.0,37395.11,26.37,1.118
2023-01-11,Kosovo,1800000,534,673646,6,7529,983,475694,548.7,37424.78,26.43,1.118
2023-01-12,Kosovo,1800000,526,674172,6,7535,923,476617,540.1,37454.0,26.48,1.118
2023-01-13,Kosovo,1800000,521,674693,6,7541,978,477595,533.4,37482.94,26.53,1.118
2023-01-14,Kosovo,1800000,521,675214,5,7546,961,478556,528.7,37511.89,26.59,1.118
2023-01-15,Kosovo,1800000,540,675754,6,7552,892,479448,527.1,37541.89,26.64,1.118
2023-01-16,Kosovo,1800000,512,676266,7,7559,895,480343,525.6,37570.33,26.69,1.118
2023-01-17,Kosovo,1800000,477,676743,6,7565,1038,481381,518.7,37596.83,26.74,1.118
2023-01-18,Kosovo,1800000,495,677238,5,7570,963,482344,513.1,37624.33,26.8,1.118
2023-01-19,Kosovo,1800000,468,677706,4,7574,1137,483481,504.9,37650.33,26.86,1.118
2023-01-20,Kosovo,1800000,516,678222,6,7580,1159,484640,504.1,37679.0,26.92,1.118
2023-01-21,Kosovo,1800000,469,678691,5,7585,1059,485699,496.7,37705.06,26.98,1.118
2023-01-22,Kosovo,1800000,465,679156,5,7590,916,486615,486.0,37730.89,27.03,1.118
2023-01-23,Kosovo,1800000,494,679650,5,7595,1040,487655,483.4,37758.33,27.09,1.117
2023-01-24,Kosovo,1800000,479,680129,5,7600,986,488641,483.7,37784.94,27.15,1.117
2023-01-25,Kosovo,1800000,445,680574,5,7605,972,489613,476.6,37809.67,27.2,1.117
2023-01-26,Kosovo,1800000,472,681046,5,7610,887,490500,477.1,37835.89,27.25,1.117
2023-01-27,Kosovo,1800000,442,681488,4,7614,1077,491577,466.6,37860.44,27.31,1.117
2023-01-28,Kosovo,1800000,471,681959,5,7619,931,492508,466.9,37886.61,27.36,1.117
2023-01-29,Kosovo,1800000,386,682345,4,7623,1111,493619,455.6,37908.06,27.42,1.117
2023-01-30,Kosovo,1800000,421,682766,4,7627,912,494531,445.1,37931.44,27.47,1.117
2023-01-31,Kosovo,1800000,395,683161,4,7631,911,495442,433.1,37953.39,27.52,1.117
2023-02-01,Kosovo,1800000,395,683556,5,7636,1222,496664,426.0,37975.33,27.59,1.117
2023-02-02,Kosovo,1800000,399,683955,4,7640,894,497558,415.6,37997.5,27.64,1.117
2023-02-03,Kosovo,1800000,413,684368,4,7644,988,498546,411.4,38020.44,27.7,1.117
2023-02-04,Kosovo,1800000,387,684755,4,7648,1188,499734,399.4,38041.94,27.76,1.117
2023-02-05,Kosovo,1800000,369,685124,4,7652,1116,500850,397.0,38062.44,27.82,1.117
2023-02-06,Kosovo,1800000,360,685484,4,7656,1200,502050,388.3,38082.44,27.89,1.117
2023-02-07,Kosovo,1800000,350,685834,3,7659,835,502885,381.9,38101.89,27.94,1.117
2023-02-08,Kosovo,1800000,364,686198,4,7663,1097,503982,377.4,38122.11,28.0,1.117
2023-02-09,Kosovo,1800000,341,686539,4,7667,1026,505008,369.1,38141.06,28.06,1.117
2023-02-10,Kosovo,1800000,333,686872,3,7670,1038,506046,357.7,38159.56,28.11,1.117
2023-02-11,Kosovo,1800000,323,687195,3,7673,934,506980,348.6,38177.5,28.17,1.117
2023-02-12,Kosovo,1800000,335,687530,4,7677,1029,508009,343.7,38196.11,28.22,1.117
2023-02-13,Kosovo,1800000,323,687853,4,7681,1038,509047,338.4,38214.06,28.28,1.117
2023-02-14,Kosovo,1800000,367,688220,3,7684,1252,510299,340.9,38234.44,28.35,1.117
2023-02-15,Kosovo,1800000,321,688541,4,7688,1180,511479,334.7,38252.28,28.42,1.117
